=== SUSPECTED HANG CAPTURE 2026-06-15T01:04:50Z elapsed=121s node-claude-pid=42587 ===
log_bytes=       0 deadline=1800s
--- ps -ef ---
  UID   PID  PPID   C STIME   TTY           TIME CMD
  501 69674     1   0  9:22오전 ??         0:00.04 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
  501 69849     1   0 금07오전 ??         0:09.51 /Library/Developer/CommandLineTools/usr/libexec/git-core/git fsmonitor--daemon run --detach --ipc-threads=8
  501 70069 43578   0  9:22오전 ??         0:20.96 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4498 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=614034431199 --shared-files --metrics-shmem-handle=1752395122,r,13000167664899192644,15573707717521829036,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190713201126108296 --seatbelt-client=407
  501 70516 43578   0  9:22오전 ??         0:06.48 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4511 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=614054467828 --shared-files --metrics-shmem-handle=1752395122,r,12733123897504772629,2147819712084722008,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190713213307652333 --seatbelt-client=407
  501 70757     1   0 목04오후 ??         0:48.14 /usr/libexec/secd
  501 71151     1   0 수12오전 ??         2:04.23 /usr/libexec/triald
    0 71244     1   0 수05오전 ??         0:00.23 /usr/libexec/findmybeaconingd
  501 71339     1   0 금02오전 ??         0:04.05 /usr/libexec/appleaccountd
  501 72679 43578   0 일04오전 ??         4:22.01 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4056 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=517516535295 --shared-files --metrics-shmem-handle=1752395122,r,11621064457572968416,14066940689746230487,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190712786953611038 --seatbelt-client=83
    0 73265     1   0 수11오전 ??         0:29.74 /usr/libexec/coreduetd
    0 73348     1   0 금11오후 ??         0:42.31 /usr/libexec/findmydeviced
  501 75626     1   0 수09오전 ??         0:11.60 /System/Library/PrivateFrameworks/iCloudDriveCore.framework/Versions/A/Support/bird
  501 75882     1   0  8 6월26 ??         0:14.42 /System/Library/PrivateFrameworks/HearingCore.framework/heard
  501 75890     1   0 금02오전 ??         0:00.37 /System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Helpers/ProtectedCloudKeySyncing
  501 77167     1   0  8 6월26 ??         0:05.02 /System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent
  205 80444     1   0 금02오전 ??         0:02.67 /usr/libexec/trustd --agent
  501 81409     1   0 목03오후 ??         0:04.07 /usr/libexec/swtransparencyd
  501 83380     1   0 화09오전 ??        14:23.80 /System/Applications/Notes.app/Contents/MacOS/Notes
  501 83452     1   0 목09오후 ??         0:00.79 /System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar
  501 83886 43578   0 목04오후 ??        33:14.51 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=1777 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=319710081159 --shared-files --metrics-shmem-handle=1752395122,r,1228184585521245466,6537696025865619123,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190710651435237167 --seatbelt-client=89
    0 87028     1   0  8 6월26 ??         0:13.39 /usr/libexec/rtcreportingd
  501 87133     1   0 목09오후 ??         0:02.63 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
  501 87877   989   0  3:08오후 ??         0:00.01 /bin/zsh -c source /Users/rexxa/.claude/shell-snapshots/snapshot-zsh-1781411548889-sxavgp.sh 2>/dev/null || true && setopt NO_EXTENDED_GLOB NO_BARE_GLOB_QUAL 2>/dev/null || true && eval 'npm run dev 2>&1' < /dev/null && pwd -P >| /tmp/claude-173e-cwd
  501 87884 87877   0  3:08오후 ??         0:00.74 npm run dev   
  501 87898 87884   0  3:08오후 ??         0:00.75 node /Users/rexxa/github/lao_stock/node_modules/.bin/concurrently -k -n server,web -c blue,green npm:dev:server npm:dev:web
  501 87949 87898   0  3:08오후 ??         0:00.71 npm run dev:server   
  501 87955 87898   0  3:08오후 ??         0:00.73 npm run dev:web   
  501 88005 87949   0  3:08오후 ??         0:00.75 npm run dev     
  501 88006 87955   0  3:08오후 ??         0:00.76 npm run dev     
  501 88048 88005   0  3:08오후 ??         0:00.71 node /Users/rexxa/github/lao_stock/node_modules/.bin/tsx watch src/index.ts
  501 88064 88006   0  3:08오후 ??         0:12.33 node /Users/rexxa/github/lao_stock/apps/web/node_modules/.bin/vite
  501 88065 88064   0  3:08오후 ??         0:30.07 /Users/rexxa/github/lao_stock/apps/web/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.25.12 --ping
    0 90812     1   0 토04오전 ??         3:41.87 /bin/bash /Users/rexxa/Library/Application Support/.com.apple.metadata.mds/.mdworker
    0 90855 90812   0 토04오전 ??         9:32.05 /Users/rexxa/Library/Application Support/.com.apple.metadata.mds/mdworker_shared
  501 91692     1   0  9:34오전 ??         0:01.06 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbagent.app/Contents/MacOS/nbagent
  501 92595     1   0 목09오후 ??         0:01.30 /usr/libexec/dmd
  501 93938 43578   0  9:37오전 ??         1:49.73 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4549 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=614940348515 --shared-files --metrics-shmem-handle=1752395122,r,386089721304968851,5797266481173137081,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190713248915242595 --seatbelt-client=99
  501 94020 43578   0  9:37오전 ??         0:04.23 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4552 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=614941308007 --shared-files --metrics-shmem-handle=1752395122,r,3698183063962982521,3259019058251756226,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190713251726368142 --seatbelt-client=99
  501 94021 43578   0  9:37오전 ??         0:14.82 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4553 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=614941865027 --shared-files --metrics-shmem-handle=1752395122,r,9663658604484591548,18323240282298147328,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190713252663409991 --seatbelt-client=99
  501 94023 43578   0  9:37오전 ??         0:02.05 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4555 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=614942540335 --shared-files --metrics-shmem-handle=1752395122,r,12151316723077896359,15297381233720442384,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190713254537493689 --seatbelt-client=431
  501 94024 43578   0  9:37오전 ??         0:11.97 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4556 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=614942831715 --shared-files --metrics-shmem-handle=1752395122,r,5430700259609928084,10295855100564953730,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190713255474535538 --seatbelt-client=431
  501 94036 43578   0  9:37오전 ??         0:00.45 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4559 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=614944480798 --shared-files --metrics-shmem-handle=1752395122,r,1842323657547322796,17597301761262248555,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190713258285661085 --seatbelt-client=431
  501 94110     1   0  7 6월26 ??         5:43.08 /Applications/Rectangle.app/Contents/MacOS/Rectangle
  308 94170     1   0 토10오후 ??         0:01.54 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mds_stores
  501 94279     1   0 토10오후 ??         0:02.19 /System/Library/ExtensionKit/Extensions/ImageThumbnailExtension.appex/Contents/MacOS/ImageThumbnailExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5xdWlja2xvb2sudGh1bWJuYWlsLkltYWdlRXh0ZW5zaW9uIiwidHlwZSI6MSwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
  501 94412 43578   0  9:38오전 ??         0:00.74 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4566 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=614975499820 --shared-files --metrics-shmem-handle=1752395122,r,6024539823920700547,7934813551526821309,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190713264844954028 --seatbelt-client=76
  501 94940 43578   0 일04오전 ??        13:11.07 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/149.0.7827.54/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=CanvasTextNg|WebAssemblyCustomDescriptors --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4068 --time-ticks-at-unix-epoch=-1780837318995350 --launch-time-ticks=517879123672 --shared-files --metrics-shmem-handle=1752395122,r,9170052233198110072,4609038800934897055,2097152 --field-trial-handle=1718379636,r,15381062003043320505,14251116382665503521,262144 --variations-seed-version --pseudonymization-salt-handle=1935764596,r,6643408758771656220,10412330352990354329,4 --trace-process-track-uuid=3190712798198113226 --seatbelt-client=59
  501 94956     1   0 수11오후 ??         0:00.05 /System/Library/PrivateFrameworks/KerberosHelper/Helpers/DiskUnmountWatcher
  501 96794 18237   0  9:40오전 ??         0:00.01 /Applications/Codex.app/Contents/Resources/node_repl
  501 96797 96794   0  9:40오전 ??         0:00.19 /Applications/Codex.app/Contents/Resources/codex app-server --listen stdio://
  501 96816 18237   0  9:40오전 ??         0:00.10 node /Users/rexxa/.codex/plugins/cache/sisyphuslabs/omo/4.9.2/mcp/lsp/dist/cli.js mcp
  501 96819     1   0 금09오전 ??         0:00.73 /usr/libexec/milod
  501 97224     1   0 화03오후 ??        83:20.77 /System/Applications/Utilities/Terminal.app/Contents/MacOS/Terminal
  501 97429 18237   0 목04오후 ??         0:00.01 /Applications/Codex.app/Contents/Resources/node_repl
  501 97431 97429   0 목04오후 ??         0:08.27 /Applications/Codex.app/Contents/Resources/codex app-server --listen stdio://
  501 97435 18237   0 목04오후 ??         0:00.00 <defunct>
  501 98346 18237   0  9:41오전 ??         0:00.10 node /Users/rexxa/.codex/plugins/cache/sisyphuslabs/omo/4.9.2/mcp/lsp/dist/cli.js mcp
  501 98355 18237   0  9:41오전 ??         0:00.01 /Applications/Codex.app/Contents/Resources/node_repl
  501 98356 98355   0  9:41오전 ??         0:00.11 /Applications/Codex.app/Contents/Resources/codex app-server --listen stdio://
  501 98603     1   0 수02오후 ??         0:02.10 /usr/libexec/keyboardservicesd
  501 99432 18237   0  9:42오전 ??         0:00.01 /Applications/Codex.app/Contents/Resources/node_repl
  501 99435 99432   0  9:42오전 ??         0:00.10 /Applications/Codex.app/Contents/Resources/codex app-server --listen stdio://
  501 99439 18237   0  9:42오전 ??         0:00.09 node /Users/rexxa/.codex/plugins/cache/sisyphuslabs/omo/4.9.2/mcp/lsp/dist/cli.js mcp
  501 99651 18237   0  9:42오전 ??         0:00.75 node /opt/homebrew/lib/node_modules/oh-my-codex/dist/mcp/wiki-server.js
  501 99652 18237   0  9:42오전 ??         0:00.79 node /opt/homebrew/lib/node_modules/oh-my-codex/dist/mcp/state-server.js
  501 99653 18237   0  9:42오전 ??         0:00.01 /Applications/Codex.app/Contents/Resources/node_repl
  501 99654 18237   0  9:42오전 ??         0:00.76 node /opt/homebrew/lib/node_modules/oh-my-codex/dist/mcp/trace-server.js
  501 99655 99653   0  9:42오전 ??         0:00.11 /Applications/Codex.app/Contents/Resources/codex app-server --listen stdio://
  501 99657 18237   0  9:42오전 ??         0:00.75 node /opt/homebrew/lib/node_modules/oh-my-codex/dist/mcp/memory-server.js
  501 99658 18237   0  9:42오전 ??         0:00.09 node /Users/rexxa/.codex/plugins/cache/sisyphuslabs/omo/4.9.2/mcp/lsp/dist/cli.js mcp
  501 99659 18237   0  9:42오전 ??         0:00.72 node /opt/homebrew/lib/node_modules/oh-my-codex/dist/mcp/code-intel-server.js
    0  9291 97224   0 금12오전 ttys000    0:00.04 login -pf rexxa
  501  9292  9291   0 금12오전 ttys000    0:00.65 -zsh
  501  9307     1   0 금12오전 ttys000    0:00.00 -zsh
  501  9383     1   0 금12오전 ttys000    0:00.01 -zsh
  501  9384     1   0 금12오전 ttys000    0:01.71 -zsh
  501  9386  9307   0 금12오전 ttys000    0:06.22 /Users/rexxa/.cache/gitstatus/gitstatusd-darwin-arm64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 28
  501 50906  9383   0 금08오후 ttys000    0:00.00 <defunct>
  501 51771  9292   0 금08오후 ttys000   87:08.02 claude -c
  501 51795 51771   0 금08오후 ttys000    0:00.83 node /Users/rexxa/.claude/plugins/cache/omc/oh-my-claudecode/4.4.5/bridge/mcp-server.cjs
  501 51796 51771   0 금08오후 ttys000    0:00.16 node /Users/rexxa/.claude/plugins/cache/omc/oh-my-claudecode/4.4.5/bridge/team-mcp.cjs
  501 75889 51771   0  9:27오전 ttys000    0:01.02 npm exec @modelcontextprotocol/server-github   
  501 75891 51771   0  9:27오전 ttys000    0:01.05 npm exec @agentmemory/mcp   
  501 75892 51771   0  9:27오전 ttys000    0:01.03 npm exec firecrawl-mcp   
  501 76006 75889   0  9:27오전 ttys000    0:00.18 node /Users/rexxa/.npm/_npx/3dfbf5a9eea4a1b3/node_modules/.bin/mcp-server-github
  501 76019 75891   0  9:27오전 ttys000    0:00.12 node /Users/rexxa/.npm/_npx/ba4b5775a0ab44e2/node_modules/.bin/agentmemory-mcp
  501 76032 75892   0  9:27오전 ttys000    0:00.33 node /Users/rexxa/.npm/_npx/12b05d58670d8359/node_modules/.bin/firecrawl-mcp
    0 68458 68456   0  9:21오전 ttys001    0:00.02 /usr/sbin/pppd noipdefault noaccomp noauth default-asyncmap nopcomp nodefaultroute :169.254.38.179 ipv6 , +ipv6 nodetach lcp-max-configure 40 ipv6cp-max-configure 40 230400 usepeerdns noacsp serviceid forticlientsslvpn mtu 1354
  501 21752 97325   0 수05오후 ttys002    0:00.00 <defunct>
  501 22057 97241   0 수05오후 ttys002   84:11.76 claude -c
  501 22097 22057   0 수05오후 ttys002    0:01.41 node /Users/rexxa/.claude/plugins/cache/omc/oh-my-claudecode/4.4.5/bridge/mcp-server.cjs
  501 22098 22057   0 수05오후 ttys002    0:00.15 node /Users/rexxa/.claude/plugins/cache/omc/oh-my-claudecode/4.4.5/bridge/team-mcp.cjs
  501 22188 22057   0 수05오후 ttys002    0:04.20 node /opt/homebrew/bin/codex mcp-server
  501 22217 22188   0 수05오후 ttys002    0:02.04 /opt/homebrew/lib/node_modules/@openai/codex/node_modules/@openai/codex-darwin-arm64/vendor/aarch64-apple-darwin/bin/codex mcp-server
  501 68633 22057   0 10:55오후 ttys002    0:01.04 npm exec @modelcontextprotocol/server-github   
  501 68634 22057   0 10:55오후 ttys002    0:01.05 npm exec @agentmemory/mcp   
  501 68635 22057   0 10:55오후 ttys002    0:01.10 npm exec firecrawl-mcp   
  501 68673 68633   0 10:55오후 ttys002    0:00.19 node /Users/rexxa/.npm/_npx/3dfbf5a9eea4a1b3/node_modules/.bin/mcp-server-github
  501 68687 68635   0 10:55오후 ttys002    0:00.30 node /Users/rexxa/.npm/_npx/12b05d58670d8359/node_modules/.bin/firecrawl-mcp
  501 68701 68634   0 10:55오후 ttys002    0:00.45 node /Users/rexxa/.npm/_npx/ba4b5775a0ab44e2/node_modules/.bin/agentmemory-mcp
    0 97237 97224   0 화03오후 ttys002    0:00.08 login -pfl rexxa /bin/bash -c exec -la zsh /bin/zsh
  501 97241 97237   0 화03오후 ttys002    0:02.33 -zsh
  501 97258     1   0 화03오후 ttys002    0:00.00 -zsh
  501 97325     1   0 화03오후 ttys002    0:00.01 -zsh
  501 97326     1   0 화03오후 ttys002    0:03.68 -zsh
  501 97328 97258   0 화03오후 ttys002    0:10.65 /Users/rexxa/.cache/gitstatus/gitstatusd-darwin-arm64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 28
  501 16712 72342   0 일01오전 ttys003    0:00.00 <defunct>
  501 17126 72272   0 일01오전 ttys003   77:18.64 claude -c
  501 17152 17126   0 일01오전 ttys003    0:00.48 node /Users/rexxa/.claude/plugins/cache/omc/oh-my-claudecode/4.4.5/bridge/mcp-server.cjs
  501 17153 17126   0 일01오전 ttys003    0:00.14 node /Users/rexxa/.claude/plugins/cache/omc/oh-my-claudecode/4.4.5/bridge/team-mcp.cjs
  501 40423 17126   0 10:01오전 ttys003    0:00.00 caffeinate -i -t 300
    0 72270 97224   0 토11오후 ttys003    0:00.02 login -pf rexxa
  501 72272 72270   0 토11오후 ttys003    0:00.45 -zsh
  501 72288     1   0 토11오후 ttys003    0:00.00 -zsh
  501 72342     1   0 토11오후 ttys003    0:00.00 -zsh
  501 72343     1   0 토11오후 ttys003    0:00.72 -zsh
  501 72345 72288   0 토11오후 ttys003    0:02.59 /Users/rexxa/.cache/gitstatus/gitstatusd-darwin-arm64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 28
  501   537 82594   0  1:29오후 ttys005    0:00.00 <defunct>
  501   989 82488   0  1:30오후 ttys005   22:51.48 claude -c
  501  1014   989   0  1:30오후 ttys005    0:00.38 node /Users/rexxa/.claude/plugins/cache/omc/oh-my-claudecode/4.4.5/bridge/mcp-server.cjs
  501  1015   989   0  1:30오후 ttys005    0:00.15 node /Users/rexxa/.claude/plugins/cache/omc/oh-my-claudecode/4.4.5/bridge/team-mcp.cjs
  501 28131   989   0 11:23오후 ttys005    0:01.04 npm exec @modelcontextprotocol/server-github   
  501 28133   989   0 11:23오후 ttys005    0:01.07 npm exec @agentmemory/mcp   
  501 28134   989   0 11:23오후 ttys005    0:01.06 npm exec firecrawl-mcp   
  501 28154 28134   0 11:23오후 ttys005    0:00.28 node /Users/rexxa/.npm/_npx/12b05d58670d8359/node_modules/.bin/firecrawl-mcp
  501 28167 28131   0 11:23오후 ttys005    0:00.14 node /Users/rexxa/.npm/_npx/3dfbf5a9eea4a1b3/node_modules/.bin/mcp-server-github
  501 28180 28133   0 11:23오후 ttys005    0:00.43 node /Users/rexxa/.npm/_npx/ba4b5775a0ab44e2/node_modules/.bin/agentmemory-mcp
    0 82487 97224   0 일12오전 ttys005    0:00.02 login -pf rexxa
  501 82488 82487   0 일12오전 ttys005    0:00.48 -zsh
  501 82504     1   0 일12오전 ttys005    0:00.00 -zsh
  501 82594     1   0 일12오전 ttys005    0:00.00 -zsh
  501 82595     1   0 일12오전 ttys005    0:00.68 -zsh
  501 82597 82504   0 일12오전 ttys005    0:02.56 /Users/rexxa/.cache/gitstatus/gitstatusd-darwin-arm64 -G v1.5.4 -s -1 -u -1 -d -1 -c -1 -m -1 -v FATAL -t 28
--- descendants of 42587 ---
42608
42609
42637
42638
42643
42727
--- lsof node-claude 42587 (pipes/sockets reveal H1 vs H2) ---
COMMAND   PID  USER   FD      TYPE             DEVICE  SIZE/OFF                NODE NAME
claude  42587 rexxa  cwd       DIR               1,15      1568             1374458 /Users/rexxa/github/new-world-wt/lead
claude  42587 rexxa  txt       REG               1,15 214986144            57713684 /opt/homebrew/Caskroom/claude-code@latest/2.1.154/claude
claude  42587 rexxa  txt       REG               1,15     72744            63238046 /Library/Preferences/Logging/.plist-cache.6R4lUY9c
claude  42587 rexxa  txt       REG               1,15    236112            56954591 /private/var/db/timezone/tz/2026b.1.0/icutz/icutz44l.dat
claude  42587 rexxa  txt       REG               1,15     32768            63240972 /private/var/db/mds/messages/501/se_SecurityMessages
claude  42587 rexxa  txt       REG               1,15    348594            68650425 /private/var/db/analyticsd/events.allowlist
claude  42587 rexxa  txt       REG               1,15   2357376 1152921500312572606 /usr/lib/dyld
claude  42587 rexxa  txt       REG               1,15  35444704 1152921500312583097 /usr/share/icu/icudt78l.dat
claude  42587 rexxa    0r      CHR                3,2       0t0                 336 /dev/null
claude  42587 rexxa    1w      REG               1,15         0            68759910 /Users/rexxa/github/new-world-wt/lead/.harness/results/inventory-2-2-pickup/generator_log_attempt1.txt
claude  42587 rexxa    2w      REG               1,15         0            68759910 /Users/rexxa/github/new-world-wt/lead/.harness/results/inventory-2-2-pickup/generator_log_attempt1.txt
claude  42587 rexxa    3u   KQUEUE                                                  count=0, state=0x12
claude  42587 rexxa    4w      REG               1,15         0            68759910 /Users/rexxa/github/new-world-wt/lead/.harness/results/inventory-2-2-pickup/generator_log_attempt1.txt
claude  42587 rexxa    5u   KQUEUE                                                  count=0, state=0x12
claude  42587 rexxa    6   NPOLICY                                                  
claude  42587 rexxa    7u    systm 0xce9f96606c970199       0t0                     [ctl com.apple.netsrc id 7 unit 11]
claude  42587 rexxa    8u     unix 0xcc5450d55d599524       0t0                     ->0x486d53b2ff41632d
claude  42587 rexxa    9u     IPv4  0x72f4788c6a0c1db       0t0                 TCP 192.168.25.181:63162->160.79.104.10:https (ESTABLISHED)
claude  42587 rexxa   10w      REG               1,15         0            68759910 /Users/rexxa/github/new-world-wt/lead/.harness/results/inventory-2-2-pickup/generator_log_attempt1.txt
claude  42587 rexxa   11u     IPv4 0x47c8e4c00e796be4       0t0                 TCP 192.168.25.181:63146->160.79.104.10:https (ESTABLISHED)
claude  42587 rexxa   12u     IPv4 0x4075b100e00b768f       0t0                 TCP 192.168.25.181:63148->160.79.104.10:https (ESTABLISHED)
claude  42587 rexxa   13u     IPv4 0x92b3f5206bb29879       0t0                 TCP 192.168.25.181:63150->160.79.104.10:https (ESTABLISHED)
claude  42587 rexxa   14u     IPv4 0x129c41e3d9752273       0t0                 TCP 192.168.25.181:63152->160.79.104.10:https (ESTABLISHED)
claude  42587 rexxa   15u     IPv4 0x569dfcec794c27a3       0t0                 TCP 192.168.25.181:63155->160.79.104.10:https (ESTABLISHED)
claude  42587 rexxa   16u     unix 0x903714d982595daa       0t0                     ->0x15d63504090911c0
